,county,lat,long,percent
2675,Westmoreland VA,38.109311,-76.8039326,0.5289408866995073
2676,Wise VA,36.9745607,-82.6215601,0.25036622719403384
2677,Wythe VA,36.8998674,-81.0830007,0.30611749474024924
2678,York VA,37.2190813,-76.5616481,0.3882720230907431
2679,Alexandria VA,38.8192511,-77.0836695,0.7110514772990424
2680,Bristol VA,36.6169541,-82.1575641,0.3373493975903614
2681,Charlottesville VA,38.0376579,-78.4853806,0.7574436849107675
2682,Chesapeake VA,36.6793761,-76.3017884,0.49854652479058187
2683,Covington VA,37.7810603,-79.9854337,0.5660944206008584
2684,Danville VA,36.5833337,-79.4080707,0.6047317362898436
2685,Emporia VA,36.696182,-77.5359753,0.6650593471810089
2686,Fredericksburg VA,38.2992718,-77.4866583,0.6235026667832474
2687,Galax VA,36.6656397,-80.9143083,0.3952569169960474
2688,Hampton VA,37.0479606,-76.2972931,0.7063618589261543
2689,Harrisonburg VA,38.4362547,-78.8733028,0.5549926248957866
2690,Hopewell VA,37.2910098,-77.2989443,0.5734691617761045
2691,Lexington VA,37.7823316,-79.4443196,0.5530331224413845
2692,Lynchburg VA,37.3990161,-79.1954582,0.4375548726953468
2693,Manassas VA,38.7468077,-77.4826328,0.5577631578947368
2694,Martinsville VA,36.6835269,-79.8636475,0.6134627625716105
2695,Norfolk VA,36.9230149,-76.2446413,0.7201842767367853
2696,Norton VA,36.9315489,-82.625996,0.37935656836461124
2697,Petersburg VA,37.2047302,-77.3923681,0.8978501382951973
2698,Poquoson VA,37.1283599,-76.3035337,0.2362792006754855
2699,Portsmouth VA,36.8593388,-76.3569725,0.7077435651757328
2700,Radford VA,37.1201194,-80.5591473,0.5060196332654195
2701,Salem VA,37.2853329,-80.0552407,0.38642636791686963
2702,Staunton VA,38.1579778,-79.0618761,0.5109723461195361
2703,Suffolk VA,36.6971573,-76.6347808,0.5701028990273928
2704,Waynesboro VA,38.0671571,-78.9014197,0.43681037424638836
2705,Williamsburg VA,37.269481,-76.7081925,0.6328084667010841
2706,Winchester VA,39.1738688,-78.1763562,0.49475524475524474
2707,Adams WA,47.0112378,-118.5128614,0.3213018986021281
2708,Asotin WA,46.1818612,-117.2277813,0.4043025956974043
2709,Benton WA,46.2281252,-119.5166594,0.353762616423032
2710,Chelan WA,47.8609739,-120.619041,0.4065736434108527
2711,Clallam WA,48.1109034,-123.8898599,0.4880996164556297
2712,Clark WA,45.7717295,-122.4859533,0.489410654857053
2713,Columbia WA,46.2928505,-117.9116345,0.2855245683930943
2714,Cowlitz WA,46.1967854,-122.6784596,0.509323173464814
2715,Douglas WA,47.7417625,-119.6946219,0.3457368491500468
2716,Ferry WA,48.4732563,-118.5335894,0.37616279069767444
2717,Franklin WA,46.5345799,-118.9069436,0.37088724992271344
2718,Garfield WA,46.4294779,-117.5367111,0.26291079812206575
2719,Grant WA,47.2136328,-119.467788,0.32476957689237246
2720,Island WA,48.1585538,-122.6706492,0.510178389035369
2721,Jefferson WA,47.8057075,-123.5270572,0.6424428866811236
2722,King WA,47.4905993,-121.833996,0.6906904174516157
2723,Kitsap WA,47.6395948,-122.6496339,0.5453403260191138
2724,Kittitas WA,47.1244411,-120.6767092,0.43745528589510757
2725,Klickitat WA,45.8704463,-120.7793049,0.4475374732334047
2726,Lewis WA,46.5800714,-122.3774443,0.3719891904594055
2727,Lincoln WA,47.5827433,-118.4176925,0.2849114441416894
2728,Mason WA,47.3541257,-123.1738498,0.5228971135115991
2729,Okanogan WA,48.5484533,-119.7422347,0.4219399263920218
2730,Pacific WA,46.5565866,-123.7824193,0.5426643861649563
2731,Pierce WA,47.0514128,-122.1532402,0.5436703508209151
2732,Skagit WA,48.4932917,-121.8157703,0.5190613182796866
2733,Skamania WA,46.0247853,-121.9532319,0.4807903402854007
2734,Snohomish WA,48.070464,-121.936784,0.5715775718049706
2735,Spokane WA,47.6203752,-117.4033714,0.45702095340213555
2736,Stevens WA,48.388727,-117.8544544,0.350254952393845
2737,Thurston WA,46.9358216,-122.8301524,0.5826794582215121
2738,Wahkiakum WA,46.2946377,-123.4244583,0.4768962510897995
2739,Whatcom WA,48.8426531,-121.8364325,0.554106125459822
2740,Whitman WA,46.9059441,-117.5353898,0.46942351498160156
2741,Yakima WA,46.4565581,-120.7401446,0.43154092993647125
2742,Barbour WV,39.1397248,-79.9969466,0.30689116472834577
2743,Berkeley WV,39.4479382,-78.0377535,0.38402561067470137
2744,Boone WV,38.0228143,-81.7135382,0.32823529411764707
2745,Braxton WV,38.6993304,-80.7316597,0.41590341382181517
2746,Brooke WV,40.2726454,-80.578691,0.43092317624273724
2747,Cabell WV,38.4195778,-82.2433966,0.4221005475360876
2748,Calhoun WV,38.8441591,-81.1154775,0.37063887630267334
2749,Clay WV,38.4598259,-81.0818663,0.3090969455511288
2750,Doddridge WV,39.2634805,-80.7012316,0.20765619357168652
2751,Fayette WV,38.0309328,-81.0860508,0.3851457000710732
2752,Gilmer WV,38.9158671,-80.8494132,0.33479473893981665
2753,Grant WV,39.1059882,-79.195064,0.15656345399040558
2754,Greenbrier WV,37.9244177,-80.4505897,0.3633418190233742
2755,Hampshire WV,39.3121395,-78.6119886,0.2878787878787879
2756,Hancock WV,40.5169584,-80.5701643,0.3818286846014194
2757,Hardy WV,39.0113612,-78.8417292,0.2867647058823529
2758,Harrison WV,39.279182,-80.3864982,0.37220331204344664
2759,Jackson WV,38.8342339,-81.6777168,0.3338530838530839
2760,Jefferson WV,39.3073985,-77.86322,0.46969012557593276
2761,Kanawha WV,38.3280675,-81.5235156,0.4326225075589062
2762,Lewis WV,38.9888773,-80.4954773,0.27612533799904565
2763,Lincoln WV,38.1717696,-82.0776231,0.3266353769433852
2764,Logan WV,37.8305905,-81.940853,0.29039008873263017
2765,Marion WV,39.5058387,-80.2434018,0.4158852474236375
2766,Marshall WV,39.8544259,-80.6717944,0.3471663053576959
2767,Mason WV,38.770914,-82.0290067,0.3859434058637246
2768,Mercer WV,37.4034477,-81.106456,0.2553111487121639
2769,Mineral WV,39.4047806,-78.9566899,0.2627743874669824
2770,Mingo WV,37.7211608,-82.1589891,0.27497168742921857
2771,Monongalia WV,39.6336448,-80.0590736,0.43926926131850674
2772,Monroe WV,37.5540622,-80.5503295,0.2791634689178818
2773,Morgan WV,39.5550021,-78.2573449,0.3354628052243044
2774,Nicholas WV,38.2914318,-80.7975148,0.3032441661923734
2775,Ohio WV,40.0989316,-80.6207278,0.37887331807269276
2776,Pendleton WV,38.6744501,-79.3406175,0.3315838221673356
2777,Pleasants WV,39.3681331,-81.1611724,0.3362676056338028
2778,Pocahontas WV,38.332606,-80.0101207,0.3643736017897092
2779,Preston WV,39.4690296,-79.6688649,0.26275212909009416
2780,Putnam WV,38.5105128,-81.906109,0.3065095256199045
2781,Raleigh WV,37.7624694,-81.2646719,0.2684449686079989
2782,Randolph WV,38.7810953,-79.8677881,0.34255842558425587
2783,Ritchie WV,39.1771118,-81.0663167,0.20274551214361142
2784,Roane WV,38.7429497,-81.3544939,0.3841886269070735
2785,Summers WV,37.6559986,-80.856325,0.3423442449841605
2786,Taylor WV,39.3324778,-80.0465539,0.3285375761679079
2787,Tucker WV,39.1111751,-79.5599678,0.2804333970681963
2788,Tyler WV,39.465634,-80.8772193,0.27142421469960354
2789,Upshur WV,38.9025302,-80.2316057,0.2608485434546114
2790,Wayne WV,38.1436416,-82.4226659,0.3533500537441777
2791,Webster WV,38.483459,-80.4490515,0.34373865698729583
2792,Wetzel WV,39.59818,-80.6353994,0.3785860655737705
2793,Wirt WV,39.0200337,-81.3829749,0.31137724550898205
2794,Wood WV,39.2116023,-81.516234,0.3305177031521323
2795,Wyoming WV,37.6036601,-81.5490317,0.21042137445168152
2796,Adams WI,43.9737568,-89.7672276,0.5387382132788957
2797,Ashland WI,46.5444245,-90.6796907,0.6448877209746775
2798,Barron WI,45.4371917,-91.8528921,0.47990481226864096
2799,Bayfield WI,46.6341992,-91.1772815,0.6163669799754802
2800,Brown WI,44.4740244,-87.9961303,0.4849683544303797
2801,Buffalo WI,44.3856333,-91.761294,0.5071743145333144
2802,Burnett WI,45.8668974,-92.3757305,0.4593753601475164
2803,Calumet WI,44.0784104,-88.2121322,0.43485995457986376
2804,Chippewa WI,45.0690918,-91.2835054,0.4925966636492952
2805,Clark WI,44.7393462,-90.6099532,0.4472139700021738
2806,Columbia WI,43.4718818,-89.3304721,0.5622667452366922
2807,Crawford WI,43.24991,-90.9512302,0.5921709095560956
2808,Dane WI,43.0674684,-89.4178523,0.7103369375470526
2809,Dodge WI,43.4296276,-88.7019394,0.4217317029311275
2810,Door WI,45.0934165,-87.0486828,0.5295116292230208
2811,Douglas WI,46.4632185,-91.8924773,0.6492093998427536
2812,Dunn WI,44.9477513,-91.8976451,0.5145507457257185
2813,Florence WI,45.8718277,-88.4069879,0.36304761904761906
2814,Forest WI,45.6668806,-88.7733265,0.5217297762478486
2815,Grant WI,42.8700275,-90.6942288,0.5606235565819861
2816,Green WI,42.6755218,-89.6050743,0.5799606665976607
2817,Iowa WI,43.0010208,-90.1336915,0.6466411361097814
2818,Iron WI,46.32655,-90.2612985,0.4911894273127753
2819,Jackson WI,44.3245897,-90.7995104,0.5688822076667025
2820,Jefferson WI,43.0138045,-88.7739847,0.4552291050337617
2821,Juneau WI,43.9328362,-90.1139837,0.5277754291029001
2822,Kenosha WI,42.5797034,-87.4250046,0.5546188362980086
2823,Kewaunee WI,44.5010324,-87.1633039,0.4668841170607955
2824,Lafayette WI,42.6555782,-90.1302916,0.5704225352112676
2825,Langlade WI,45.2623814,-89.0677254,0.43473714231390814
2826,Lincoln WI,45.3384167,-89.7423088,0.49704258675078866
2827,Manitowoc WI,44.156137,-87.5773525,0.4787526104606143
2828,Marathon WI,44.8980363,-89.757823,0.4632418195871862
2829,Marinette WI,45.3468989,-87.991198,0.4756220821100255
2830,Marquette WI,43.8260529,-89.4090953,0.49524984577421344
2831,Menominee WI,44.9913041,-88.6692512,0.8649237472766884
2832,Milwaukee WI,43.0176601,-87.4815541,0.674896868706555
2833,Monroe WI,43.9451751,-90.6199687,0.4883243520656916
2834,Oconto WI,44.9965754,-88.2065162,0.4463970995518405
2835,Oneida WI,45.7161762,-89.5345333,0.48272676888970995
2836,Outagamie WI,44.4182258,-88.4649883,0.482673685990951
2837,Ozaukee WI,43.3607524,-87.4993036,0.3432466811186556
2838,Pepin WI,44.6274362,-91.8348898,0.5071640984049743
2839,Pierce WI,44.7253365,-92.4262793,0.4869172216936251
2840,Polk WI,45.4620407,-92.447066,0.44624108448146016
2841,Portage WI,44.4762457,-89.4980699,0.5611765004957165
2842,Price WI,45.6790725,-90.3596497,0.49196304265282875
2843,Racine WI,42.7541215,-87.4208775,0.5128284509113424
2844,Richland WI,43.3761994,-90.4356927,0.5741190063547083
2845,Rock WI,42.6698802,-89.0752844,0.6099764530920808
2846,Rusk WI,45.472734,-91.1367448,0.4723960506188291
2847,Sauk WI,43.428001,-89.9433184,0.5868387258433301
2848,Sawyer WI,45.8649127,-91.1471302,0.49706371191135734
2849,Shawano WI,44.7896407,-88.7558134,0.44380886631490707
2850,Sheboygan WI,43.741232,-87.7315164,0.44561140285071266
2851,Taylor WI,45.2116558,-90.5048529,0.395605550883095
2852,Trempealeau WI,44.3030501,-91.3588668,0.5641272902603665
2853,Vernon WI,43.5993661,-90.8219835,0.5637395753031046
2854,Vilas WI,46.049848,-89.501254,0.4299234214708857
2855,Walworth WI,42.6681095,-88.5417306,0.4311798558400092
2856,Washburn WI,45.8924885,-91.7964217,0.4788413911919888
2857,Washington WI,43.391156,-88.2329166,0.29420131568921287
2858,Waukesha WI,43.0183677,-88.3042404,0.3230554097500164
2859,Waupaca WI,44.4780043,-88.9670053,0.4014563106796116
2860,Waushara WI,44.1128231,-89.2397862,0.4428120849933599
2861,Winnebago WI,44.0857068,-88.6681488,0.5096722101981541
2862,Wood WI,44.4614126,-90.0388252,0.4776606683804627
2863,Albany WY,41.6655141,-105.7218826,0.45754601226993863
2864,Campbell WY,44.1919995,-105.5170141,0.1231005634283763
2865,Carbon WY,41.7035904,-106.9331526,0.3241665386388078
2866,Converse WY,42.9846234,-105.5247521,0.17168532240264858
2867,Crook WY,44.5892657,-104.5672975,0.11560379918588874
2868,Fremont WY,43.054831,-108.6089349,0.31483558651632326
2869,Goshen WY,42.0894553,-104.3535403,0.25111953151911814
2870,Johnson WY,44.0440477,-106.5885406,0.17586287861000235
2871,Laramie WY,41.2928302,-104.660395,0.36185293000885965
2872,Lincoln WY,42.2299932,-110.6829614,0.14933859364121607
2873,Natrona WY,42.9776447,-106.7682192,0.27680474469465294
2874,Niobrara WY,43.062159,-104.4683727,0.15673981191222572
2875,Park WY,44.4923865,-109.5935975,0.20036966046002191
2876,Platte WY,42.1315927,-104.9539626,0.26991834032222467
2877,Sheridan WY,44.7813692,-106.8812114,0.25261834939254296
2878,Sublette WY,42.7679284,-109.9161701,0.17527422303473492
2879,Sweetwater WY,41.6603282,-108.8756774,0.28256880733944956
2880,Teton WY,44.048662,-110.426087,0.5419574319609212
2881,Uinta WY,41.2847255,-110.5589468,0.1906546434008666
2882,Washakie WY,43.8788305,-107.669052,0.2013184584178499
2883,Weston WY,43.8462133,-104.5700202,0.1256326287585591
